ID,Date,Pic Date,Pic Time,Arm          Left Upper,Arm          Left Lower,Arm          Right Upper,Arm          Right Lower,Leg             Left Upper,Leg             Left Lower,Leg             Right Upper,Leg             Right Lower,Head               Length,Head Width,Trunk Length,Trunk Width,Tail Length,Tail Width,Pic.Num
P1030794.JPG,,8/2/2013,08:43,3.679836953,4.833261528,3.550040141,4.709911358,3.082985566,4.359868003,2.565343057,4.486033103,10.85291707,7.380482166,23.22984481,6.491030735,29.63804319,3.924856685,1
P1030795.JPG,,8/2/2013,08:43,3.665439264,5.546821162,3.799360209,4.990795728,2.823456747,5.309247781,2.801925231,4.998144556,11.73126391,7.511565815,21.80856513,7.175215816,28.13402703,4.169656341,2
P1030796.JPG,,8/2/2013,08:44,3.643900383,4.96164378,3.210497314,4.833115972,2.894665438,5.007390538,2.338329746,4.700876514,12.4290558,7.732103465,23.52003574,8.109274012,30.39404892,4.535614291,1
P1030797.JPG,,8/2/2013,08:46,3.997183508,5.655219271,3.989471268,5.921498628,3.491788797,5.726661244,2.548463459,6.204067778,13.89600518,8.349738319,27.77137082,8.686448872,36.93825975,5.297189538,1
P1030798.JPG,,8/2/2013,08:47,3.473643764,4.490976063,4.130799559,4.691207947,2.319537238,5.763159724,3.07873107,5.396826568,12.01528631,7.650364697,21.64224988,6.693381283,26.51259901,3.900508813,1
P1030799.JPG,,8/2/2013,08:48,3.489624192,4.628906782,3.649095504,4.483056993,2.472677294,5.380754036,2.854481564,4.860453168,10.74450678,7.003949243,21.5332609,6.585916261,26.30617701,3.920103315,1
P1030800.JPG,,8/2/2013,08:50,4.096261832,4.731049038,3.516015927,4.722260582,3.069710898,5.474077091,2.740233567,5.426340664,12.33754441,7.764460831,24.25507537,7.37403892,32.84337932,4.418157308,1
P1030801.JPG,,8/2/2013,08:51,3.422224423,4.632822574,3.808571911,4.663623055,2.421120608,4.964579539,2.751837568,5.294453418,12.28104169,7.52580308,24.27097777,7.710390911,32.9290312,4.722203935,1
P1030802.JPG,,8/2/2013,08:52,3.800923177,4.854770849,4.428517811,4.834609498,2.712837813,5.69399719,2.730627217,6.808863048,13.74493434,8.168670026,29.25370677,9.466054405,41.65240758,5.56,1
P1030803.JPG,,8/2/2013,08:54,4.180146529,4.886057102,4.099382393,4.964628183,3.060905912,5.064397398,2.87713486,5.1270118,12.25835866,7.784311466,23.51756239,8.016086888,32.0468315,4.216145277,1
P1030804.JPG,,8/2/2013,09:04,3.714993674,5.228056331,4.041591766,5.319787214,2.818148328,5.29210922,2.64571805,5.588923689,12.80148124,7.359466081,23.26645278,7.792087846,30.31647578,4.851838518,1
P1030805.JPG,,8/2/2013,09:05,3.385066174,3.995209632,3.308586707,4.23818086,2.26368284,5.08775992,2.855951855,5.193297604,10.96534163,6.583186462,19.32226141,6.798269559,25.54005405,4.142,1
P1030806.JPG,,8/2/2013,09:06,4.607140979,5.862396524,4.890462657,5.593530549,3.180302187,6.677811618,3.739621906,6.662360017,14.67702599,8.774265838,31.11200677,9.781809444,47.47199268,6.050414366,1
P1030807.JPG,,8/2/2013,09:06,3.542691632,4.707755304,3.810562426,4.8568148,2.407281662,5.467178157,2.757013783,6.019750161,12.74572438,7.8600743,26.70613197,8.491812527,36.16685831,4.791496843,2
P1030808.JPG,,8/2/2013,09:07,3.932722848,4.91736403,3.598878297,4.535638654,3.185738847,5.025850774,2.745301441,5.145659336,11.71895738,7.196503665,23.10453239,7.277650789,29.91203641,4.104,1
P1030809.JPG,,8/2/2013,09:09,3.900730444,5.094173142,4.280371596,4.922367012,2.491551525,5.986610477,3.001034822,6.371482873,14.1692768,8.230532243,27.95883883,9.409117334,39.71567935,5.741034837,1
P1030810.JPG,,8/2/2013,09:10,3.777094386,4.80594434,3.771435403,4.818965138,2.676669572,5.288604542,2.201047478,4.884706439,12.75935578,7.833719487,24.99345364,7.846848539,33.45534966,5.156737147,1
P1030811.JPG,,8/2/2013,09:11,4.772672312,5.80572278,3.781058714,5.673578236,3.777696256,5.76242449,3.213611675,5.463905288,14.53806101,8.520680548,30.41279211,10.01465371,45.12207763,6.281133815,1
P1030812.JPG,,8/2/2013,09:12,3.710981676,4.347407733,4.21672195,4.232255663,2.182648391,5.395069786,2.840927489,4.789725671,12.1563105,7.780298323,23.29221597,7.851864619,31.51743703,4.788120717,1
P1030813.JPG,,8/2/2013,09:13,4.285066277,6.113995502,3.83464379,5.3308353,3.099979677,5.475509109,2.737379952,5.768896688,12.89595382,7.999190459,26.40710889,9.102644121,36.63592477,5.003283922,1
P1030814.JPG,,8/2/2013,09:32,3.378236818,4.201814846,3.407729009,4.426182667,2.707522114,5.194360211,2.544532374,5.765661887,11.60332336,7.097030647,22.79651853,7.72615383,31.51276548,4.204460726,1
P1030815.JPG,,8/2/2013,09:33,3.691367497,5.205595163,3.443009149,5.130852756,3.029351086,5.23520439,2.572819854,5.460016941,12.46670333,7.318404539,22.81171944,8.165768121,32.14098849,4.054281317,1
P1030816.JPG,,8/2/2013,09:34,3.526853839,4.420396928,3.544081404,4.479266123,2.438599598,4.742583368,2.474718974,4.640320032,10.31281707,6.714257219,18.90369797,5.980578233,23.05840051,3.204183671,1
P1030817.JPG,,8/2/2013,09:35,3.597101333,4.45590451,4.044134147,4.636304779,2.435507545,5.401783779,2.78460859,5.255289336,11.2760607,7.464397966,22.6908021,6.484618185,31.06721101,3.929876588,1
P1030818.JPG,,8/2/2013,09:36,3.867356979,4.84892617,3.435440292,4.780984417,2.686683643,5.473778403,2.394429577,4.810244588,11.70312129,7.032185222,22.54058216,7.190825057,28.73349775,4.089921882,1
P1030819.JPG,,8/2/2013,09:37,3.847869151,4.988827618,3.401205228,4.928197338,2.697276033,4.279976285,2.284776794,4.130021065,10.18498827,6.70498352,18.19263029,5.673542985,18.2584946,3.019481081,1
P1030820.JPG,,8/2/2013,09:38,3.534066355,3.861914163,3.546813358,4.262777146,2.442118957,5.119071205,2.690297381,5.253890368,11.38095286,7.11314143,20.78760525,6.876434032,26.48675006,3.878364733,1
P1030821.JPG,,8/2/2013,09:39,3.499049728,4.529037425,3.379193987,4.109815811,2.591727223,4.859567162,2.459364349,4.388924697,10.66552338,6.984968218,20.28946093,6.705986132,25.5576513,3.684,1
P1030822.JPG,,8/2/2013,09:40,3.827727916,4.674484998,3.673207046,4.593430091,3.076241375,4.572280394,2.556477459,4.426434796,11.10762553,6.871595448,20.85066745,6.182944282,24.42543955,3.405,1
P1030823.JPG,,8/2/2013,09:41,3.86329199,4.402465218,3.971554104,4.795106777,2.515984102,5.78310721,3.14185964,5.942080528,12.40230696,7.671409323,25.61445266,8.517565028,37.63848313,5.163376899,1
P1030824.JPG,,8/2/2013,09:51,4.015337719,5.35853898,3.343364324,4.825860856,3.080738386,4.789176652,2.234199633,4.963147086,11.77707693,7.259914944,23.92351799,7.277771156,31.5207854,4.128752959,1
P1030825.JPG,,8/2/2013,09:52,4.136661093,5.25221677,3.50104056,4.957132235,3.001281393,5.049893959,2.856846163,4.843181186,11.98154535,7.215823307,23.02673338,6.703096672,29.12355562,3.891429686,1
P1030826.JPG,,8/2/2013,09:53,3.979752882,4.502751714,3.546971243,4.518470538,2.98836979,4.130418018,2.158521948,4.177218453,10.57606297,6.875516344,19.55377703,6.355014713,23.85786547,3.328577474,1
P1030827.JPG,,8/2/2013,09:54,3.3813206,3.919260772,3.72564424,4.012957513,2.352811085,4.433624364,2.502456793,5.354866198,10.70571109,6.704657859,18.232912,6.210270848,21.90340051,3.57588954,1
P1030828.JPG,,8/2/2013,09:56,4.387896649,4.907466251,4.377005597,5.541974558,2.955448528,6.194686917,3.415456192,6.211825899,13.01201545,8.241317674,27.25639008,10.07751581,36.69846216,4.944252117,1
P1030829.JPG,,8/2/2013,09:57,3.864293985,4.656275872,3.803491159,4.495082313,2.65020037,4.976030245,2.484539796,4.938604256,10.86469627,6.84066583,21.43738725,6.678616623,27.08604781,4.051208462,1
P1030830.JPG,,8/2/2013,09:58,3.612522941,4.127869184,3.517335924,3.831823195,2.552459598,4.078861728,2.287377975,3.812645276,10.25928209,6.438178391,18.71423589,4.887171984,19.51499121,3.027110834,1
P1030831.JPG,,8/2/2013,09:59,4.381297639,5.204202629,4.330125749,5.616974452,2.667317941,6.52721518,3.118832634,6.717710101,14.2259244,8.400762346,30.31014591,10.76414553,44.62430535,6.038119326,1
P1030832.JPG,,8/2/2013,10:00,3.452092988,4.399723855,3.780436218,4.228396623,2.445198765,5.149395013,2.973856923,5.479557738,11.05524713,7.058865206,21.29235586,6.720186009,29.34304907,4.215768495,1
P1030833.JPG,,8/2/2013,10:01,4.771815692,6.390321197,4.268151942,5.908456397,3.536842236,5.450101283,2.698201253,6.197803805,13.65477283,8.30159033,27.83524115,9.914427114,36.96010099,5.251634127,1
