ID,Date,Pic Date,Pic Time,Arm          Left Upper,Arm          Left Lower,Arm          Right Upper,Arm          Right Lower,Leg             Left Upper,Leg             Left Lower,Leg             Right Upper,Leg             Right Lower,Head               Length,Head Width,Trunk Length,Trunk Width,Tail Length,Tail Width,Pic.Num
DSCN3927.JPG,,9/27/2013,09:02,NA,NA,3.430909646,4.722437506,2.16124131,5.484427864,1.954172971,4.881827936,10.72988262,7.605649545,21.34354277,6.755471634,NA,2.612193906,1
DSCN3928.JPG,,9/27/2013,09:05,NA,NA,4.510291011,5.016206734,2.512039211,5.79962973,2.697779272,5.000918316,11.14365223,7.040206957,21.00360038,6.116152794,27.0666321,2.210424846,1
DSCN3929.JPG,,9/27/2013,09:12,3.415614293,5.218876986,4.049803082,3.829631053,2.371103119,6.022174109,2.694890907,5.332069486,11.69315445,7.202193694,23.50392574,5.777987366,30.7453817,3.379493749,1
DSCN3930.JPG,,9/27/2013,09:13,3.699842429,3.903487799,3.387544538,NA,2.659464044,4.789024535,2.621535809,5.447833514,10.93449459,6.548559002,20.36164839,4.608941853,19.89695921,2.473529664,1
DSCN3931.JPG,,9/27/2013,09:17,3.55229644,4.512820958,3.861188548,4.621078878,2.110039099,4.518788554,2.569952918,NA,10.20709993,6.135594918,19.2501621,4.763559383,21.7466511,2.047760972,1
DSCN3932.JPG,,9/27/2013,09:18,3.760857615,4.520408499,3.498128071,4.417163343,2.516318938,4.822508061,2.577732531,4.624644527,11.06001682,6.848228092,20.82530742,5.206697226,26.83814334,2.904125514,1
DSCN3933.JPG,,9/27/2013,09:21,3.743246853,5.063352348,4.296771462,5.097828263,2.606809736,6.293539545,3.113661028,6.967722296,13.44138103,7.497120781,27.84536134,6.79731013,42.41101212,4.049360073,1
DSCN3934.JPG,,9/27/2013,09:22,3.636260854,5.158516163,3.297141186,5.256889289,2.862922458,5.910350666,2.768650393,6.577314726,14.55802971,7.850402856,23.9488177,6.615737978,39.01133379,3.678414468,1
DSCN3935.JPG,,9/27/2013,09:27,3.423865213,5.173459288,3.892807856,4.94449593,2.98991137,4.908287787,3.477492487,5.731161313,12.15586941,7.403787274,25.1328988,5.730174256,32.4952611,2.976449227,1
DSCN3936.JPG,,9/27/2013,09:29,2.966052258,3.071608862,2.653796149,3.23055924,1.561216513,2.676306784,1.496085559,3.215405573,9.270422051,6.705364569,16.07663553,6.61894765,19.49717408,3.926403571,1
DSCN3937.JPG,,9/27/2013,09:31,3.940931489,4.316942668,3.76886004,4.670955791,2.27289793,4.261790351,2.767626059,4.581753922,11.14513818,6.944818212,20.60300068,5.052080067,26.39240324,2.332506163,1
DSCN3938.JPG,,9/27/2013,09:33,2.241057786,2.753890702,2.133658361,2.887923129,1.967459784,4.316688546,1.869573213,4.035851831,10.64203608,7.224544968,16.92696955,6.455024864,22.7014407,2.72937447,1
DSCN3939.JPG,,9/27/2013,09:37,1.095303611,2.621486601,1.555230208,3.89023444,2.01109423,4.702812882,1.728,4.246716379,12.09718798,6.98217194,16.53601987,6.716807649,21.3323277,3.316248784,1
DSCN3940.JPG,,9/27/2013,09:39,2.539405442,4.132838492,2.924728534,4.09169427,1.99,5.238612125,2.493361787,4.922554723,12.23244133,8.049210645,19.84523242,7.569,28.05175918,3.593745261,1
DSCN3941.JPG,,9/27/2013,09:41,2.243135752,3.780655631,2.659528154,3.854358572,2.01991782,4.450589287,2.479156711,3.851287187,11.03350651,7.483970671,17.88955863,7.1488106,22.35041158,3.347015387,1
DSCN3942.JPG,,9/27/2013,10:00,2.14536244,NA,2.716207834,3.730401051,1.117038943,4.069559313,2.654059909,NA,10.86908593,8.052036575,17.94973328,7.148936984,24.0689055,3.960686935,1
DSCN3943.JPG,,9/27/2013,10:02,2.555101759,NA,3.50803378,NA,2.222204761,NA,2.386003562,NA,11.69131481,7.795227899,20.59321272,7.102384459,26.58009274,3.566426923,1
DSCN3944.JPG,,9/27/2013,10:15,3.199184427,3.620231208,3.791156024,5.217998563,2.365115008,6.118042988,3.017932073,NA,12.01977641,7.671679933,23.14650678,6.829041294,31.74556851,3.303625281,1
