ID,Date,Pic Date,Pic Time,Arm          Left Upper,Arm          Left Lower,Arm          Right Upper,Arm          Right Lower,Leg             Left Upper,Leg             Left Lower,Leg             Right Upper,Leg             Right Lower,Head               Length,Head Width,Trunk Length,Trunk Width,Tail Length,Tail Width,Pic.Num
P1030566.JPG,,7/18/2013,07:37,3.426544907,4.471343646,3.284239486,4.594220826,2.170762539,5.000830831,2.461255371,5.381622896,10.99367132,7.032496925,20.89197894,7.55769621,25.44273201,3.918189633,1
P1030567.JPG,,7/18/2013,07:39,3.494998856,3.968957798,3.142330505,3.952323494,2.139723814,4.576570004,1.989215926,4.327815731,10.59978198,6.476636318,18.93800649,6.705727477,24.53969448,3.098017592,1
P1030568.JPG,,7/18/2013,07:40,3.460365443,4.241307464,3.353336846,4.251042813,2.028272418,4.11161343,2.48855882,4.577219462,10.59817819,6.793155747,20.01274137,6.221083668,23.78122816,3.787069844,1
P1030569.JPG,,7/18/2013,07:41,3.501936607,4.598864425,3.171907943,4.769728294,2.70280188,5.063120974,2.224339902,5.401505161,11.91617376,6.974468295,22.08046254,8.098877083,26.26408317,4.438603384,1
P1030570.JPG,,7/18/2013,07:44,3.215929881,3.979087584,2.981209486,3.957026409,2.168323085,3.956952868,1.887670522,4.401577558,10.57115968,6.793264973,17.58256119,5.578587635,12.49821047,3.271679691,1
P1030571.JPG,,7/18/2013,07:58,3.269340147,4.024136181,2.993934034,4.102779546,2.320614143,4.447977068,1.467353059,4.396115672,10.76828403,6.476367655,18.87007287,7.082162946,23.41123203,3.567443482,1
P1030572.JPG,,7/18/2013,08:00,3.517707492,4.31689159,3.800693884,4.259084643,2.177155254,5.513220656,2.498078061,4.908893154,10.95217549,6.714086833,20.44251281,7.072348549,25.38505326,3.822795836,1
P1030573.JPG,,7/18/2013,08:01,3.122217161,4.300269061,3.009671078,4.46556984,2.606011512,4.399900567,2.014432426,4.7212528,10.44610128,6.595360945,20.12273801,6.185013581,25.54228784,3.369896141,1
P1030574.JPG,,7/18/2013,08:02,2.841791688,4.070725365,3.230707817,4.307131876,1.977787906,4.733694751,1.959845402,5.155433347,11.33672351,6.772948029,20.77909336,7.158016625,31.70549046,4.372270005,1
P1030575.JPG,,7/18/2013,08:04,3.63013278,4.69740918,3.103282295,4.496961196,2.365289411,4.499319949,2.55752693,4.899882652,10.85232441,6.662172769,19.77737892,6.482436733,23.3088876,3.880182083,1
P1030576.JPG,,7/18/2013,08:22,3.79630307,4.555740664,3.771495459,4.885213813,2.338492035,5.197490645,2.544032233,5.230398168,11.36698645,6.894343914,20.93416657,7.321506129,27.13616865,3.32,1
P1030577.JPG,,7/18/2013,08:23,3.622283396,4.17438199,3.806472908,4.643192867,1.965494849,4.946171145,2.543841583,4.950524114,9.997925635,6.418186114,19.93870377,6.710846295,26.79711509,3.772184646,1
P1030578.JPG,,7/18/2013,08:24,2.891758807,4.009869075,3.326423004,4.139639115,2.141035497,4.480569272,2.235183438,4.771348761,9.423606528,6.338738045,18.99453629,6.974454029,25.49274258,3.734026379,1
P1030579.JPG,,7/18/2013,08:25,3.328658138,4.521190219,3.341171052,4.623,2.444124588,5.093082858,2.239862719,4.501704677,11.24514651,7.018319813,20.41405166,7.064221472,28.58351394,3.526418154,1
P1030580.JPG,,7/18/2013,08:26,3.252290424,4.135365764,3.750598486,4.627413208,1.799335989,4.759353948,2.752130266,4.979747082,10.55345299,7.098316209,19.25464105,7.784203749,26.09147242,4.085141491,1
P1030581.JPG,,7/18/2013,08:27,2.936360332,3.731098498,3.124422667,4.421617125,1.800821202,4.451602857,2.184379546,4.385810985,9.877137743,6.593301525,20.89375356,8.604805925,27.38886109,4.220736666,1
P1030582.JPG,,7/18/2013,08:28,3.214871226,4.228895364,3.200256396,4.216816927,2.231459612,4.862761047,2.131454198,4.585139583,11.80031491,6.945960049,21.87174453,7.690924587,30.50121598,4.255572464,1
P1030583.JPG,,7/18/2013,08:29,3.123733663,4.386334347,3.499312075,4.302911224,2.167107289,4.36056384,3.085205017,3.908066018,11.21669586,6.855312466,21.59841608,7.384489962,29.97914812,4.05728,1
P1030584.JPG,,7/18/2013,08:31,3.321466242,4.215035231,3.026836137,4.126240177,2.742251812,4.283139153,1.940001031,4.085581599,10.0231081,6.616842525,20.60650405,7.892002281,24.072568,3.475338545,1
P1030585.JPG,,7/18/2013,08:32,3.308734048,5.129462447,3.100623163,4.612458021,2.604768128,4.926915161,2.210497003,5.305099528,11.48590414,7.054212926,23.19644844,9.553407769,32.17689166,4.117132254,1
P1030586.JPG,,7/18/2013,08:41,3.212483463,4.55539208,2.955423658,4.322104117,2.791985136,4.121643483,2.125606266,4.355600073,10.50664171,7.00067661,21.23699475,6.81936302,27.02593636,3.34797043,1
P1030587.JPG,,7/18/2013,08:42,3.39136934,4.92888882,3.319417569,4.537395398,2.227639109,5.118036538,1.724911882,4.365295981,11.41083915,6.815219219,21.94722329,8.2316273,25.46818535,4.014433584,1
P1030588.JPG,,7/18/2013,08:43,3.587452857,4.822866575,3.002004164,4.375954867,2.765457828,4.83999969,2.232324573,4.209760207,10.82481446,6.936016148,20.78003294,7.589260636,25.94237776,3.510495834,1
P1030589.JPG,,7/18/2013,08:44,3.197713245,3.823793404,3.091401786,3.835332189,1.935091729,3.98801517,1.668566451,3.750862967,10.04466983,6.240801231,17.71751388,6.404567901,20.89382923,2.936764376,1
P1030590.JPG,,7/18/2013,08:46,3.186954659,4.081792988,2.949232612,4.331727254,1.64682118,5.099655381,2.522781402,5.186689214,11.02454775,6.82357399,22.07255837,7.078429769,30.96841778,4.310723953,1
P1030591.JPG,,7/18/2013,08:46,3.340473769,4.221033641,2.859523387,4.140131399,2.459600781,4.603356167,2.023771232,4.09831197,10.66916679,6.537231371,20.11222218,6.791651125,27.99257468,3.711,2
P1030592.JPG,,7/18/2013,08:48,3.454914471,3.810639448,3.286152918,3.832803282,2.414787775,4.323374261,2.073825692,4.568946596,10.642422,6.647058974,19.63111624,7.340752346,24.12597161,3.315159875,1
P1030593.JPG,,7/18/2013,08:49,3.300223023,4.254361762,3.151513287,4.059580767,2.105598727,4.485293859,2.173579996,4.334471709,10.48898513,6.69932116,19.0480016,6.244618563,23.26066899,3.125739752,1
P1030594.JPG,,7/18/2013,08:50,3.241366533,3.477972398,3.138688261,3.256609433,2.183623823,4.103841128,2.27948503,4.14872149,9.917455571,6.124679257,17.31995589,5.743138602,20.10215038,3.03761436,1
