ID,Date,Pic Date,Pic Time,Arm          Left Upper,Arm          Left Lower,Arm          Right Upper,Arm          Right Lower,Leg             Left Upper,Leg             Left Lower,Leg             Right Upper,Leg             Right Lower,Head               Length,Head Width,Trunk Length,Trunk Width,Tail Length,Tail Width,Pic.Num
6-A,6/9/2013,6/29/2013,21:43,3.164173984,4.28515764,3.314555928,4.216886529,2.468042949,4.873921009,2.043624232,5.04379272,10.926,6.920901459,22.36783092,8.649959826,28.86826593,4.014915317,1
6-A,6/11/2013,6/29/2013,22:38,3.746428966,4.983961577,3.354996423,4.97443243,2.434811081,5.652361807,2.330847914,5.066134226,11.12671632,7.227921485,22.67331409,8.146729221,31.21275433,4.582048123,1
6A,6/15/2013,6/29/2013,23:26,3.485997705,5.385425239,3.341098771,5.28686495,3.228852428,5.375620894,2.851452437,5.156494255,11.9521222,7.520380642,22.25700932,7.285540337,33.22478798,4.252079491,1
6A,6/15/2013,6/30/2013,00:53,3.328858663,4.400820946,3.620864676,4.376423426,2.657401927,5.075,2.342299084,4.572695595,10.19891416,6.903430162,21.25615299,7.375337077,29.01235737,4.140135384,1
6A,6/21/2013,6/30/2013,08:21,2.589580661,3.652254646,2.957389558,3.914736517,1.807250398,4.317111303,2.461377054,4.31709254,11.42535571,6.504295581,20.49868679,6.459107833,29.06182162,3.943495404,1
6B,6/9/2013,6/29/2013,20:52,3.239043069,4.176558631,3.307431783,4.371210931,2.45888796,5.225678616,2.917596614,5.28008267,10.47105725,6.853538429,22.56604487,7.054308754,28.66706071,3.884577841,1
6B,6/13/2013,6/30/2013,09:06,3.500498393,4.188230414,3.698171575,4.458467225,2.447160191,4.764651719,2.312807169,4.265236805,11.43271446,7.061998584,20.32107716,7.876796303,29.0143998,4.641350019,1
6B,6/15/2013,6/30/2013,09:23,3.31623431,4.06861807,3.430864177,4.148035921,2.408900579,4.601001739,2.244471653,4.503204415,11.40919524,6.782,20.90066281,6.667444638,28.60821268,4.47,1
6B,6/21/2013,6/30/2013,08:38,2.840147355,3.533784515,2.855165494,3.534819373,2.015532188,3.565074193,1.818280781,4.609829932,10.43235702,6.804111184,19.72750103,6.002543627,25.50226049,3.725,1
6C,6/9/2013,6/29/2013,22:20,3.161902117,4.332450231,3.74040439,4.349175209,2.044660608,4.488858318,2.483121423,5.426914409,11.5888279,7.149090641,22.27488328,7.553800964,28.12818864,4.510151771,1
6C,6/15/2013,6/30/2013,09:55,3.199459017,4.12883337,3.146455148,4.058639797,2.657467403,4.577866861,2.557993159,4.699083421,10.67042291,7.149810417,22.20261066,7.53002842,30.04840423,4.60021706,1
6D,6/15/2013,6/30/2013,09:19,3.182496661,4.125925472,3.018,4.472892241,2.082946231,4.225764783,2.363424845,4.155418872,10.96107226,6.916034485,21.3825111,7.219703387,28.08306198,4.278409634,1
7A,6/5/2013,6/29/2013,20:53,4.174431219,5.034381789,4.099221511,4.166412606,2.647813626,5.08815723,2.271244813,5.582135523,10.75913054,7.024259249,23.41213856,6.84269026,29.19861519,4.161337525,1
8A,5/30/2013,6/29/2013,20:26,3.712276929,5.359169805,3.386496124,5.358362903,2.72587784,5.631051056,1.996,5.797006986,13.27863638,8.464781923,29.11393185,9.80738589,40.87509259,5.55823758,1
9E,6/5/2013,6/29/2013,20:23,3.877677784,5.472161182,4.021639094,5.244544689,2.602468059,5.712706539,2.842838722,5.038285919,12.54939317,7.619830247,22.39464208,7.584076213,28.66630569,4.026850382,1
9G,6/5/2013,6/29/2013,20:21,3.826452404,4.662553914,3.95199418,4.78657132,2.684864429,4.715844039,2.745418912,4.609222928,11.392,7.511063973,23.88949129,8.481056656,31.80031748,4.099484114,1
10A-A,6/19/2013,6/30/2013,09:49,3.8672732,4.060382864,4.294763905,3.416082113,2.203182471,5.046681781,2.652410979,4.496361307,10.91615775,7.230155877,21.08338327,6.324531603,25.97644429,3.844,1
10A-B,6/19/2013,6/30/2013,00:09,3.205467985,4.419556765,3.214467296,4.196662126,1.59137205,4.951383645,2.403866885,5.109396246,10.9475632,6.965151901,20.82065679,7.057337317,26.42379051,4.069260006,1
11,6/14/2013,6/30/2013,00:57,3.274633567,4.193569959,3.31718465,4.320213999,1.779429684,5.789250815,2.416866773,5.438741031,11.63668583,7.303049363,21.54902385,7.331565999,29.29332219,4.368343508,1
12,6/17/2013,6/30/2013,00:13,4.138385434,3.888305672,3.403284443,3.949670493,2.485261556,5.382525801,2.187053269,6.604538591,12.1607112,7.594384373,24.34818533,7.069968175,32.03823069,4.742367025,1
12A,6/11/2013,6/29/2013,20:28,3.180599315,4.192917004,3.667340181,3.813999607,2.646110542,4.687946245,2.316062607,4.586380054,10.21672012,6.891856063,19.38268227,5.697657501,24.04311804,3.591563726,1
12A,6/19/2013,6/30/2013,08:32,2.947097725,3.790736076,3.265346842,3.924871463,2.114775638,4.370073798,2.626913208,4.834934229,10.41649557,6.693028089,19.56818461,5.720762624,26.56279513,3.787861798,1
12A-A,6/13/2013,6/30/2013,01:00,3.272137528,3.697934694,3.51212813,4.490396864,2.33039074,4.462262207,2.337255014,5.140959541,9.961274467,6.619426259,20.44391352,6.246530957,24.81057688,3.841117155,1
12A-B,6/13/2013,6/30/2013,00:59,3.541350307,3.96533706,3.452578457,4.304152414,2.544567547,5.132193391,2.321934538,4.81396479,10.69969158,7.017607926,20.89138052,7.01518617,26.64014062,4.311118764,1
13,6/11/2013,6/29/2013,22:39,3.687579152,4.660008798,3.711446753,4.407838699,2.912778914,4.882270476,2.616075305,5.054545875,10.25145034,6.820089809,20.31704056,6.328871068,23.44840619,3.801928063,1
13,6/13/2013,6/30/2013,09:56,2.760361208,3.52886214,3.581590708,3.947535054,2.354389305,4.818210145,2.406263701,5.172760385,10.59213482,6.882327877,20.76504248,6.625207167,26.27059029,3.803949789,1
13,6/17/2013,6/30/2013,09:09,3.437493273,4.538995594,3.413856617,4.250361867,2.242172607,5.168779837,2.077008666,4.926293231,12.23733411,7.897881551,20.66668237,7.389656014,27.75367886,4.315112629,1
13,6/19/2013,6/30/2013,00:23,3.334427837,4.198987616,3.659369345,4.298246154,1.898717989,4.798654499,2.467076002,4.805607662,11.69765895,7.476910191,21.00305237,6.976958936,28.05948328,4.218463464,1
13,6/21/2013,6/30/2013,09:51,2.829452421,3.876418192,3.11040978,4.036210723,2.216162449,4.531294076,2.316291217,4.948947868,9.754815067,6.872489214,19.92134004,6.502529738,27.34727469,4.116867863,1
13A,6/11/2013,6/29/2013,20:20,3.402042916,4.504270196,3.633014864,4.276074134,2.396152124,5.143147869,2.338274791,4.6674688,10.76177481,6.861865781,18.97225137,6.343238447,25.04736922,3.348451732,1
13A,6/13/2013,6/30/2013,00:29,3.044784557,3.738317269,3.276449298,4.040046782,2.164076939,4.287286438,2.11211458,5.06583162,10.80322618,6.797035604,19.81801221,6.753035836,26.44923957,4.135,1
13A,6/15/2013,6/30/2013,08:40,3.030083992,4.108147636,2.972648987,3.837092649,2.392188329,4.794208381,2.302542942,4.798803393,10.08873139,6.786496371,19.63336041,6.144726845,23.27028158,3.763302406,1
13A,6/17/2013,6/30/2013,00:48,3.684113055,4.092037268,3.322636604,4.054309436,1.950843151,5.985843717,2.614560001,4.758472129,11.25080393,7.331924986,21.17848307,6.839135399,26.14670681,4.105082338,1
15A,6/13/2013,6/30/2013,00:26,3.170320173,4.408103674,3.270429482,3.980195598,2.384432847,4.885468452,2.328909831,4.436732356,10.15317143,6.383272672,19.45903518,5.966070482,23.01053196,3.295185882,1
15A,6/19/2013,6/30/2013,08:25,3.307471844,4.211297781,3.519952556,4.055602545,2.099086706,5.558184326,2.056647758,4.815366445,10.22562375,7.165424551,19.49198422,6.721225037,27.85383284,4.307091014,1
16A,6/9/2013,6/29/2013,21:50,3.369300521,4.816616759,3.461430051,4.984958576,2.134351892,4.8579507,2.353645045,5.015482529,10.82508813,6.640990589,19.6758007,6.958823033,26.58855936,3.723120868,1
16B,6/9/2013,6/29/2013,21:01,3.235919962,4.422302115,3.63073987,4.154327142,1.809769046,4.27561095,2.126158978,4.775691468,10.87750431,7.018051938,21.70100187,6.462740131,26.72300881,3.617445784,1
16C,6/9/2013,6/29/2013,20:59,3.199707018,4.566201266,3.953332012,4.169613891,2.694627618,4.748526087,2.359518807,5.261677489,11.18155785,7.127378901,21.77857252,7.191491987,25.75705777,4.099557659,1
16D ,6/9/2013,6/29/2013,21:09,3.475780488,4.716932584,3.667692054,4.548440282,2.237539944,5.112183976,2.453616311,4.930491355,11.17901972,6.938088642,21.25210413,6.831504227,24.86200804,4.042977368,1
17A,6/15/2013,6/29/2013,23:43,3.736431051,4.673365918,3.575455216,4.833030623,2.259571862,5.322282593,1.988388795,5.49719101,11.45503457,7.73366472,22.43202142,8.518839005,25.39700283,4.898589593,1
19A,6/15/2013,6/30/2013,00:52,3.22962103,4.110960958,3.460533196,3.725090737,2.488585944,5.050366818,2.589476009,5.094705585,10.88727082,7.032866059,22.18909214,6.964305062,26.93542875,3.921,1
19B,6/9/2013,6/30/2013,00:18,4.301829495,5.019594506,4.04977345,4.556839804,2.556310036,5.846809472,2.852786883,5.340427417,12.31272545,7.574031951,23.50532944,7.330660066,34.81197567,4.275974041,1
19C,6/15/2013,6/30/2013,00:56,3.39924727,4.331029092,3.630397361,4.439699089,2.470926142,4.814356136,2.273433527,4.798708368,11.28094508,7.081364981,21.87944554,6.652219179,29.47238172,3.686911987,1
20AA,6/15/2013,6/29/2013,23:25,3.336805209,4.452151165,3.292601555,4.345759888,2.373604853,5.081477443,2.365492338,5.210425319,10.7826008,7.235797952,22.87972651,7.206100194,27.97050139,3.895045571,1
20AB,6/15/2013,6/30/2013,09:20,3.921697719,4.683335777,3.765420694,4.650205264,2.370176576,5.617523031,2.05345465,5.949326769,12.34224117,7.759757277,23.31377295,7.59434645,31.83422669,4.306600167,1
25A,6/9/2013,6/29/2013,21:57,3.374947703,4.708741021,3.761709319,4.862777807,2.782527269,4.678026293,2.773001442,4.682721431,12.24102598,7.601379941,25.45996485,8.438369096,30.53171535,4.535,1
28A,6/9/2013,6/29/2013,21:54,2.873611839,4.9190741,4.235239072,5.189605862,2.743353422,5.757931313,2.191649835,6.435902423,12.1712455,7.827648497,25.39170307,8.557942568,36.35465332,4.682963378,1
32,6/21/2013,6/30/2013,09:41,3.273431991,3.77228684,3.373237169,3.87913908,2.803150014,3.73883966,2.385511476,4.659198751,10.39117861,6.886785752,19.53406525,5.552340497,24.50566567,2.720973723,1
32A,6/9/2013,6/29/2013,21:40,3.011089172,3.733312872,2.908125341,4.302432452,1.567739774,4.27202294,1.926118636,4.119811768,9.878989068,6.49520477,18.06148612,5.473036543,19.92831578,2.754416998,1
32A,6/11/2013,6/29/2013,22:23,2.944150981,3.984467844,3.078111759,3.77315001,2.119192771,3.686428217,2.306169985,4.940453927,9.96250857,6.591088074,18.68674945,5.924258603,23.0341272,3.047,1
32A,6/15/13 (2),6/30/2013,10:01,3.30963155,4.467803263,3.203852213,4.126340388,2.542594934,4.603848825,2.183879575,4.689640071,10.73345709,6.677180543,20.1466861,6.350292749,23.76324332,3.482372754,1
32A,6/15/2013,6/30/2013,09:24,3.114724546,4.114493043,2.951349861,4.367339007,1.770245463,4.509210352,2.271144205,4.622171027,10.76278798,7.092112802,19.13536752,6.37180053,25.57352391,3.626055157,1
32A,6/19/2013,6/29/2013,23:35,3.212448443,4.067172236,3.212351475,4.089733977,2.303005428,4.594494096,2.201861485,5.042601015,10.01803913,6.768974516,19.79773636,6.885099346,25.15643904,3.783853723,1
32B,6/9/2013,6/29/2013,22:17,3.49050727,3.941740352,3.782121362,4.253589661,2.469847161,4.027994166,2.084745788,4.090551674,9.950251153,6.601244504,19.05187261,5.887978346,22.85319133,3.147536497,1
32B,6/11/2013,6/29/2013,22:25,3.217,3.95315684,3.362071385,3.692257846,1.957718059,4.381078634,2.138177027,3.951502246,10.04365357,6.623852957,18.37672792,5.928264248,22.4024196,3.029004457,1
32B,6/13/2013,6/30/2013,09:11,2.977053073,3.717873048,2.876719138,3.435392263,1.950723456,4.002285847,2.166148656,3.911748075,10.24492382,6.407406964,17.60800733,5.870402116,20.81204039,3.231882733,1
32B,6/19/2013,6/30/2013,00:15,2.977053073,3.717873048,2.876719138,3.435392263,1.950723456,4.002285847,2.166148656,3.911748075,10.24492382,6.407406964,17.60800733,5.870402116,20.81204039,3.231882733,1
32C,6/11/2013,6/29/2013,22:35,3.543774824,3.999828996,3.476388931,3.990775864,1.816181709,4.438142066,2.213813226,4.780959004,10.74250343,7.033381121,18.43134862,6.464756917,24.64212057,3.319916415,1
32C,6/19/2013,6/29/2013,23:28,3.501348455,4.191970539,3.472858477,4.23414714,2.075152043,4.90380954,2.125322093,4.806746301,10.24921231,6.690164871,20.8079857,5.866577367,25.5091913,3.615599812,1
32D,6/11/2013,6/29/2013,22:31,3.4059128,4.180174398,3.744886247,4.396900044,2.219052275,4.457022885,2.714499217,4.358826677,9.834113076,6.547757555,18.60632057,5.354189108,24.52845503,2.895149219,1
34C,6/5/2013,6/29/2013,20:18,4.02644086,4.565769377,4.169546978,5.020534235,2.768523433,4.204891556,2.408084093,5.84928064,11.64044415,7.272959576,21.77830857,8.147034614,28.9570992,4.289070995,1
34D,6/5/2013,6/29/2013,20:17,3.659067231,4.73947592,3.289693147,4.742915559,1.446441841,5.25412457,1.674794913,5.483948669,11.77785689,7.619772306,23.5465162,9.230710969,33.92759953,4.634891692,1
35,6/11/2013,6/29/2013,22:33,3.588030797,3.942357797,3.391465907,4.0837544,1.714105306,5.060515488,2.163560491,5.170480539,10.52101901,6.792499172,20.40738788,6.273028774,24.94268458,3.859154441,1
35A,6/9/2013,6/29/2013,21:41,3.43696043,3.986347326,3.115878367,3.944708101,2.347402181,4.023241479,1.792135319,5.065120926,10.90182503,7.087410599,20.90249375,7.026037076,25.55671765,4.023403783,1
35A,6/13/2013,6/30/2013,09:15,3.284906087,3.977573381,3.014000664,4.148592653,1.870294629,4.583475755,1.919751286,4.470548065,10.927,6.926139762,17.79827992,6.268444225,25.10468333,3.875033032,1
35A,6/15/2013,6/30/2013,08:42,3.169331949,4.363040339,3.047164091,4.518429484,2.479738898,3.779189331,2.310317078,4.905069317,10.99402133,6.848689875,19.79934953,7.003350627,23.45592499,3.629272103,1
35A,6/19/2013,6/29/2013,23:33,3.188383446,4.289189317,2.917134382,4.123532951,2.4008234,4.945563669,2.250305757,4.724605486,9.603970533,7.277286101,20.46129273,6.544519081,26.32837217,4.280033762,1
35A,6/21/2013,6/30/2013,08:23,3.401790705,3.815746454,3.478082518,3.742476854,2.227221139,4.332994923,2.009432258,4.921524357,11.13523282,6.941983146,19.55342349,6.214863474,25.85843251,3.819990838,1
35B,6/19/2013,6/29/2013,23:29,3.342542296,4.05480912,3.4279278,4.051588577,2.271641917,4.583875762,2.490039357,4.78759449,10.74986944,7.12097051,19.716442,6.663491952,24.37018547,3.507464184,1
35B,6/21/2013,6/30/2013,08:34,3.371265934,4.181607825,3.477097209,4.254921386,2.389571091,4.49519132,2.127287945,4.600689622,10.73174748,6.979300323,21.15483692,7.071905684,25.76448909,3.725834672,1
35C,6/21/2013,6/30/2013,10:04,4.022218542,4.46038653,3.558261514,4.793814035,2.32438594,4.877491671,2.375655278,5.762543275,10.61277202,6.831734846,21.88102799,7.769648962,28.9045079,3.83459685,1
38,6/11/2013,6/29/2013,22:27,3.697359193,4.658824315,3.610610613,4.747789064,2.703825438,4.778830924,2.735738292,5.682920816,10.73340151,6.704655845,21.97832969,7.80120151,28.83584551,3.877210466,1
38A,6/9/2013,6/29/2013,20:47,3.686924192,4.55961687,3.872872319,3.676277601,2.047980957,4.733921524,1.673427919,5.542249543,11.18340646,7.237532867,21.67222762,7.524378845,31.21391044,4.004064435,1
38A,6/15/2013,6/30/2013,01:03,4.010596589,4.918196824,3.685423449,4.856214678,2.682665093,5.663971222,2.785235538,5.921493899,11.80644849,7.370695015,23.73141641,7.595824182,31.60455735,3.991115132,1
38B,6/9/2013,6/29/2013,21:05,3.193809637,4.312009856,3.185484108,3.235372776,2.102878266,4.392784197,2.344365373,4.718632111,10.61538553,7.186945109,20.84242256,6.596474816,27.53915703,3.773171875,1
38B,6/15/2013,6/30/2013,09:59,3.785564687,4.727149775,3.872046616,4.986728086,2.353690294,5.081382686,1.735445188,5.810807603,11.57336412,7.546969259,22.63523972,7.012637236,29.07489083,3.718872141,1
38C,6/9/2013,6/29/2013,21:36,4.423523596,4.773014666,3.79212513,4.897534482,2.597107044,4.726486327,2.479735873,5.480498153,11.47213607,7.324993106,23.8595834,7.70441049,31.2366559,4.060246791,1
38D,6/9/2013,6/29/2013,20:57,3.683200782,3.896876313,3.303338463,3.960015783,1.731187454,5.373362541,2.221891537,4.655181414,11.00002786,7.080982488,21.50753359,7.889305736,30.85397482,4.156567454,1
38E,6/9/2013,6/29/2013,20:50,3.479647252,4.200935372,3.415834451,4.428724083,1.747323668,5.792630922,2.131602683,5.267538799,10.79144569,6.966312152,20.90238422,7.499619324,26.99243246,3.851959112,1
38F,6/9/2013,6/29/2013,22:19,3.677287723,4.652746501,4.02463812,4.54177113,2.44585854,5.297308468,2.647328654,4.989042493,11.0605687,7.146047999,21.19343684,7.979604063,28.61029173,3.586161179,1
41A,6/15/2013,6/30/2013,10:00,4.576961656,4.395152102,4.146111552,5.012401021,3.102912181,5.950887161,2.530393052,6.168377745,12.01848148,7.70509656,24.4731118,9.980723872,33.1711406,4.298719926,1
43A,6/9/2013,6/29/2013,21:56,3.539815956,4.45284673,3.947833077,4.52377232,2.044727121,5.604284879,2.252815128,4.5726278,11.75581601,7.587719881,24.13442906,8.996835555,30.88208453,4.608536644,1
43B,6/9/2013,6/29/2013,21:59,3.474582133,4.476850679,3.510111252,4.508512061,2.11966035,4.670701874,2.00867643,5.340025655,11.38106234,7.531111605,24.32473213,8.169684694,31.3059587,4.255720151,1
45,6/11/2013,6/29/2013,22:24,3.609080908,5.07005927,4.099502897,4.201470219,2.509936254,5.901672729,2.509573868,5.102263125,11.50982372,7.105661475,23.26190983,7.499402643,29.92538523,3.935333531,1
45,6/13/2013,6/30/2013,00:19,3.875773084,4.556806009,3.344086123,4.59863284,2.697559082,5.177485297,2.661451672,5.622253819,11.79917624,7.542005701,22.07896884,8.004171038,28.30003661,4.328188998,1
45A,6/9/2013,6/29/2013,21:47,4.13648752,5.382496818,4.661997962,5.556155685,2.82195287,6.169782897,3.057459403,5.824717847,11.82159955,7.35494344,24.26024454,7.703657119,33.40624172,4.550507334,1
45A,6/15/2013,6/30/2013,09:26,3.796682368,4.50817147,3.919151184,4.684104717,2.616806642,5.453110855,2.338944206,5.354746026,11.54813911,7.294941055,23.75822359,7.728401452,32.49730946,4.27285256,1
45A,6/17/2013,6/30/2013,00:36,3.545259934,4.495959186,3.46476334,4.274627118,2.372087899,5.902270749,2.445155414,5.226157671,11.43987504,7.310984886,23.23879569,7.199966736,27.6329427,3.863898161,1
45B,6/15/2013,6/29/2013,23:31,3.693488459,3.984560829,3.642562285,4.341878856,2.259781627,5.417522035,2.393959482,4.901430914,11.32279762,7.414886715,24.07426994,8.302286191,31.95117433,4.578041175,1
45B,6/17/2013,6/29/2013,23:24,3.938785727,5.488377265,3.562878752,4.789056796,3.026417023,5.729598241,2.795545743,6.358221292,11.68722144,7.474260499,23.37082442,8.476714753,31.60733296,3.993267584,1
45C,6/15/2013,6/30/2013,00:55,3.543772707,4.384776619,4.139271554,4.776410368,2.632830416,5.552165073,2.849343784,5.665002207,11.938339,7.473113474,24.16655627,7.554521361,32.97676203,4.17273783,1
45D,6/15/2013,6/30/2013,09:08,3.849218362,4.758060109,3.615079805,4.65561446,2.568115262,5.230852034,2.966948769,4.976168908,11.42666202,7.085474508,21.60112627,7.229257362,29.30300442,4.181638435,1
45E,6/15/2013,6/30/2013,09:12,3.509601972,4.252171445,3.281016001,4.415468265,2.179185628,4.989876652,2.443870087,5.218269157,11.57441489,7.398091105,22.02349627,8.16390011,28.46913137,4.285441984,1
45F,6/15/2013,6/30/2013,09:21,3.348004331,4.208318667,3.923994139,4.076794452,2.675340913,5.17617861,2.498519562,5.361991608,11.5879065,7.747989804,24.12509409,7.346836394,31.13994902,3.921429459,1
45G,6/15/2013,6/30/2013,00:32,3.869372042,4.780370279,3.779348753,4.357400372,2.305062472,5.391504799,2.356982181,5.292414288,11.25861648,7.246646949,22.52453518,7.538028456,30.34416361,4.115075941,1
46,6/11/2013,6/29/2013,22:32,3.504966191,3.803227182,3.25800752,3.951605876,2.319114055,4.45558077,1.82546049,4.446650537,10.06092024,6.669535066,19.36800777,6.344491863,24.78079186,3.455982784,1
46A,6/9/2013,6/29/2013,20:42,3.458902283,3.911737466,3.230217485,4.072947459,2.308212512,4.723388826,2.243476766,4.758242533,11.11132512,7.126183972,21.73476519,7.233136871,28.45499234,4.045267482,1
46A,6/13/2013,6/30/2013,00:31,3.722573304,5.046975431,3.569514953,4.465104814,2.355127173,5.372567077,2.31723499,5.457899962,11.25229879,7.099512378,22.30698016,7.262672304,30.66580671,4.260184268,1
46A,6/15/2013,6/30/2013,09:53,3.509444685,3.690895013,3.392658102,4.038490064,2.317742436,4.842676326,2.117513872,5.0519134,10.52847002,7.068419413,20.74318399,6.954849028,28.07321047,3.875952141,1
46A,6/17/2013,6/30/2013,09:28,3.281653851,3.994799244,2.89385556,4.361990945,1.986952692,4.365792941,1.826696745,4.625284532,10.45238925,6.725199254,19.74249108,6.300442683,24.79295065,3.539653232,1
46A,6/21/2013,6/30/2013,08:36,2.91820527,3.925605176,3.540881387,4.320705614,2.222508943,4.577375012,2.168046356,4.463098139,10.78939224,6.745958939,19.76797597,6.212770397,24.28457916,3.692404772,1
46B,6/9/2013,6/29/2013,21:07,3.269352382,2.510208159,3.117584,4.300557755,2.274950549,4.434103404,2.372345885,4.874085863,10.76993463,6.778955155,18.99088953,6.339107981,26.86701332,3.713300553,1
46B,6/13/2013,6/30/2013,01:02,3.191062676,3.761849811,3.399226088,3.817531401,2.356745425,4.189832097,1.968700079,4.487471003,10.21248241,6.54375458,19.57295157,6.151503556,25.24059748,3.339392909,1
46B,6/15/2013,6/30/2013,09:46,3.240785244,4.269634762,3.193716487,4.119695741,2.190521627,4.147896334,2.373936183,4.544001761,10.61036672,6.948209841,20.0730353,6.835973084,25.12154018,3.529333365,1
46B,6/21/2013,6/30/2013,09:48,3.362048483,4.224491685,3.336801013,4.203315953,1.790846169,4.982711812,2.232809217,4.680944349,10.44563919,7.190235949,21.0993244,7.245314348,26.62312418,3.618465006,1
46C,6/9/2013,6/29/2013,20:48,3.487533512,3.967993196,3.432336231,4.111678246,2.047296022,4.26357655,2.461780859,4.55996546,10.99774545,6.873956648,19.51821124,6.523515387,27.86969532,3.400854157,1
46C,6/15/2013,6/30/2013,09:47,2.973284547,4.287641893,3.257580237,4.566091655,2.173349949,5.058536646,2.085379582,4.241091958,10.61681779,6.969571723,19.94000063,6.692638643,25.76941016,3.619235416,1
46D,6/9/2013,6/29/2013,21:44,3.270000153,4.148566258,3.692438219,4.081270635,2.140543856,4.973598396,2.088397711,4.957672438,10.7251089,6.828772657,20.8587818,7.277582566,27.67292196,3.854538364,1
46E,6/9/2013,6/29/2013,21:38,3.014510408,4.361656222,3.477876651,4.319401,1.975323012,4.852873067,2.004900247,4.794001773,10.22761248,6.819270709,20.75208869,6.764988174,25.97400695,3.730917582,1
46F,6/9/2013,6/29/2013,20:43,3.748751259,4.562599698,3.356100714,4.300986515,2.456752531,4.586350401,2.326138646,4.995840069,11.60908648,6.793824917,20.21907656,6.89856572,26.95305404,3.485492792,1
47A,6/9/2013,6/29/2013,21:53,4.715932676,5.380642341,4.147536739,5.499462701,2.823514123,6.731250255,3.137107266,6.237057159,13.51506197,8.368415919,25.44371351,9.914060974,35.87640123,4.609524596,1
